,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.2213205459240133,0.013279232755440797,0.014016967908520842,0.19623755071929178,0.17963850977499077,0.16783474732571008,0.02471412762818148,0.18295831796385098
FT9,0.025872442839951864,0.35138387484957884,0.28399518652226236,0.007220216606498195,0.007821901323706379,0.0,0.2851985559566787,0.03850782190132371
P3,0.028438769587928032,0.273360417875798,0.359257109692397,0.0017411491584445734,0.0017411491584445734,0.0,0.3006384213580963,0.034822983168891465
P1,0.18726591760299627,0.0033707865168539327,0.0003745318352059925,0.22734082397003746,0.20973782771535582,0.20374531835205992,0.0033707865168539327,0.1647940074906367
P5,0.17547242576166602,0.003470883146934053,0.0003856536829926726,0.20979560354801388,0.23409178557655225,0.22136521403779405,0.003470883146934053,0.151947551099113
PO3,0.16968964127367997,0.0,0.0,0.20596533655783958,0.2241031841999194,0.2587666263603386,0.0,0.1414752116082225
POz,0.04579278763594734,0.2633085289066972,0.28219805380652546,0.007441327990841442,0.006868918145392101,0.0005724098454493417,0.341728677733257,0.052089295935890095
PO4,0.2017167381974249,0.01911822083495903,0.017167381974248927,0.18650019508388607,0.16738197424892703,0.15060476004682014,0.02887241513850956,0.22863831447522434
