,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5857933579335793,0.0,0.06365313653136531,0.013837638376383764,0.0,0.021217712177121772,0.18542435424354242,0.13007380073800737
frontalpole-lh,0.0,0.9209621993127147,0.0,0.0,0.07903780068728522,0.0,0.0,0.0
frontalpole-rh,0.06976744186046512,0.0,0.5227906976744187,0.0,0.03627906976744186,0.0,0.11534883720930232,0.2558139534883721
isthmuscingulate-rh,0.023148148148148147,0.0,0.0,0.8132716049382716,0.032407407407407406,0.13117283950617284,0.0,0.0
parahippocampal-lh,0.0,0.056422569027611044,0.05162064825930372,0.027611044417767107,0.6782713085234093,0.18607442977190877,0.0,0.0
parahippocampal-rh,0.02857142857142857,0.0,0.0,0.12653061224489795,0.2,0.6448979591836734,0.0,0.0
rostralanteriorcingulate-lh,0.16242317822651448,0.0,0.09657594381035997,0.0,0.0,0.0,0.5443371378402108,0.19666374012291485
rostralanteriorcingulate-rh,0.13160333642261354,0.0,0.24189063948100092,0.0,0.0,0.0,0.21686746987951808,0.40963855421686746
