,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.8220640569395018,0.028469750889679714,0.0035587188612099642,0.02491103202846975,0.0,0.06998813760379596,0.0,0.051008303677342826
frontalpole-lh,0.028985507246376812,0.5,0.12318840579710146,0.11180124223602485,0.040372670807453416,0.15217391304347827,0.043478260869565216,0.0
frontalpole-rh,0.00727802037845706,0.08806404657933042,0.5451237263464338,0.08078602620087336,0.24745269286754004,0.0,0.03129548762736536,0.0
medialorbitofrontal-lh,0.019250253292806486,0.09523809523809523,0.11550151975683891,0.6808510638297872,0.03850050658561297,0.037487335359675786,0.0,0.013171225937183385
paracentral-lh,0.0,0.04488517745302714,0.3653444676409186,0.03549060542797495,0.5104384133611691,0.0,0.04384133611691023,0.0
parahippocampal-rh,0.06203995793901157,0.15352260778128285,0.0,0.0452155625657203,0.0,0.6561514195583596,0.0,0.08307045215562565
rostralanteriorcingulate-rh,0.0,0.06917293233082707,0.06466165413533835,0.0,0.06015037593984962,0.0,0.806015037593985,0.0
temporalpole-rh,0.06323529411764706,0.0,0.0,0.016176470588235296,0.0,0.10735294117647058,0.0,0.8132352941176471
