,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6491053677932406,0.1172962226640159,0.0,0.0,0.12624254473161034,0.1073558648111332,0.0,0.0
frontalpole-rh,0.1618421052631579,0.6171052631578947,0.0,0.0,0.0,0.22105263157894736,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.5541899441340782,0.13854748603351955,0.18100558659217877,0.0,0.0,0.12625698324022347
parahippocampal-rh,0.0,0.0,0.13861386138613863,0.8118811881188119,0.0012376237623762376,0.0,0.02599009900990099,0.022277227722772276
pericalcarine-lh,0.12275449101796407,0.0,0.1626746506986028,0.0029940119760479044,0.6007984031936128,0.04291417165668663,0.0029940119760479044,0.06487025948103792
rostralanteriorcingulate-rh,0.10810810810810811,0.1583011583011583,0.0,0.0,0.037644787644787646,0.6959459459459459,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.03114754098360656,0.001639344262295082,0.0,0.9672131147540983,0.0
temporalpole-rh,0.0,0.0,0.15096774193548387,0.025806451612903226,0.08387096774193549,0.0,0.0,0.7393548387096774
