subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S17,Sess01,MOTOR_EXECUTION-LEFT,0.9766674572449646,1.0000000000000013,0.9128857924998391,1.0499561182155353,bootstrap,critical,rtwin_theta
S17,Sess01,MOTOR_EXECUTION-RIGHT,0.97171111920215,1.000000000000001,0.9007220755017615,1.0398931652681755,bootstrap,critical,rtwin_theta
S17,Sess01,MOTOR_IMAGERY-LEFT,1.019334898191741,1.0000000000000007,0.928010283748995,1.1155620140243208,bootstrap,critical,rtwin_theta
S17,Sess01,MOTOR_IMAGERY-RIGHT,0.9728892864315166,1.0000000000000004,0.8934615195435868,1.0518535513145169,bootstrap,critical,rtwin_theta
S17,Sess01,MOTOR_EXECUTION,0.9741892882235573,1.0000000000000013,0.9068039340008003,1.0449246417418554,bootstrap,critical,rtwin_theta
S17,Sess01,MOTOR_IMAGERY,0.9961120923116288,1.0000000000000004,0.9107359016462908,1.0837077826694188,bootstrap,critical,rtwin_theta
S17,Sess01,LEFT,0.9980011777183528,1.0000000000000009,0.9204480381244171,1.082759066119928,bootstrap,critical,rtwin_theta
S17,Sess01,RIGHT,0.9723002028168333,1.0000000000000009,0.8970917975226742,1.0458733582913462,bootstrap,critical,rtwin_theta
S17,Sess01,LEFT_vs_RIGHT,0.02570097490151957,0.0,-0.1254253201669291,0.1856672685972538,bootstrap,delta,rtwin_theta
S17,Sess01,IMAGERY_vs_EXECUTION,0.021922804088071457,0.0,-0.13418874009556458,0.17690384866861852,bootstrap,delta,rtwin_theta
S17,Sess01,ME_LEFT_vs_ME_RIGHT,0.00495633804281459,0.0,-0.1270073727683364,0.14923404271377372,bootstrap,delta,rtwin_theta
S17,Sess01,MI_LEFT_vs_MI_RIGHT,0.046445611760224326,0.0,-0.12384326756552189,0.222100494480734,bootstrap,delta,rtwin_theta
