,Fp1,F7,FT9,FC5,C3,FT7,FC3,C5
Fp1,0.4444444444444444,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
F7,0.38235294117647056,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.029411764705882353
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2
