space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,MOTOR_EXECUTION-LEFT,0.9768138927125104,1.0,0.9256277056277056,1.0237635156701976,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,MOTOR_EXECUTION-RIGHT,0.9690026182294224,1.0,0.9224383284241532,1.0142419407625591,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,MOTOR_IMAGERY-LEFT,0.993780499803227,1.0,0.9338587334382789,1.047662321264594,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,MOTOR_IMAGERY-RIGHT,0.9957173215369935,1.000000000000003,0.9450300329603608,1.048638596148842,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,MOTOR_EXECUTION,0.9729082554709664,1.0,0.9240330170259292,1.0190027282163785,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,MOTOR_IMAGERY,0.9947489106701104,1.0000000000000016,0.9394443831993198,1.048150458706718,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,LEFT,0.9852971962578688,1.0,0.9297432195329922,1.035712918467396,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,RIGHT,0.982359969883208,1.0000000000000016,0.933734180692257,1.0314402684557007,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,LEFT_vs_RIGHT,0.0029372263746607,0.0,-0.1016970489227084,0.1019787377751388,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,IMAGERY_vs_EXECUTION,0.0218406551991441,0.0,-0.0795583450170585,0.1241174416807887,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,ME_LEFT_vs_ME_RIGHT,0.0078112744830879,0.0,-0.0886142351348535,0.1013251872460445,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S17,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0019368217337666,0.0,-0.1147798627105631,0.1026322883042333,bootstrap,delta
