,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.2890625,0.0,0.078125,0.0,0.2265625,0.0,0.2265625,0.1796875
postcentral-lh,0.0,0.9069767441860465,0.0,0.023255813953488372,0.0,0.06976744186046512,0.0,0.0
postcentral-rh,0.21212121212121213,0.0,0.48484848484848486,0.0,0.18181818181818182,0.0,0.030303030303030304,0.09090909090909091
superiorparietal-lh,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0
superiorparietal-rh,0.23529411764705882,0.0,0.06722689075630252,0.05042016806722689,0.2857142857142857,0.0,0.15966386554621848,0.20168067226890757
superiortemporal-lh,0.0,0.13333333333333333,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
superiortemporal-rh,0.2897196261682243,0.0,0.028037383177570093,0.0,0.19626168224299065,0.0,0.308411214953271,0.17757009345794392
supramarginal-lh,0.25,0.0,0.03571428571428571,0.0,0.2619047619047619,0.0,0.20238095238095238,0.25
