,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.35135135135135137,0.0,0.10810810810810811,0.0945945945945946,0.0,0.22972972972972974,0.0,0.21621621621621623
postcentral-lh,0.0,0.6888888888888889,0.0,0.0,0.0,0.13333333333333333,0.0,0.17777777777777778
postcentral-rh,0.18421052631578946,0.0,0.2631578947368421,0.0,0.07894736842105263,0.23684210526315788,0.05263157894736842,0.18421052631578946
rostralmiddlefrontal-lh,0.14285714285714285,0.0,0.0,0.6,0.0,0.14285714285714285,0.0,0.11428571428571428
superiorparietal-lh,0.0,0.0,0.11538461538461539,0.0,0.8846153846153846,0.0,0.0,0.0
superiorparietal-rh,0.19540229885057472,0.06896551724137931,0.10344827586206896,0.05747126436781609,0.0,0.27586206896551724,0.034482758620689655,0.26436781609195403
superiortemporal-lh,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.9,0.0
supramarginal-lh,0.1917808219178082,0.0958904109589041,0.0958904109589041,0.0547945205479452,0.0,0.273972602739726,0.0,0.2876712328767123
