,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6628571428571428,0.0,0.06857142857142857,0.04,0.005714285714285714,0.03428571428571429,0.18857142857142858,0.0
frontalpole-lh,0.0,0.5294117647058824,0.0855614973262032,0.21390374331550802,0.06417112299465241,0.0481283422459893,0.058823529411764705,0.0
frontalpole-rh,0.06542056074766354,0.0514018691588785,0.5841121495327103,0.1542056074766355,0.04205607476635514,0.07009345794392523,0.03271028037383177,0.0
medialorbitofrontal-lh,0.03428571428571429,0.19428571428571428,0.18857142857142858,0.4742857142857143,0.011428571428571429,0.09714285714285714,0.0,0.0
paracentral-rh,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.044444444444444446,0.6,0.02962962962962963,0.02962962962962963,0.0962962962962963
rostralanteriorcingulate-rh,0.007874015748031496,0.03937007874015748,0.11811023622047244,0.13385826771653545,0.015748031496062992,0.5275590551181102,0.15748031496062992,0.0
temporalpole-lh,0.15,0.06,0.02,0.0,0.03,0.075,0.665,0.0
temporalpole-rh,0.0,0.018518518518518517,0.0,0.0,0.12962962962962962,0.0,0.0,0.8518518518518519
