,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.676056338028169,0.08450704225352113,0.15492957746478872,0.028169014084507043,0.0,0.0,0.028169014084507043,0.028169014084507043
caudalanteriorcingulate-rh,0.0761904761904762,0.4666666666666667,0.23809523809523808,0.0761904761904762,0.0,0.12380952380952381,0.0,0.01904761904761905
frontalpole-rh,0.10619469026548672,0.23008849557522124,0.415929203539823,0.19469026548672566,0.0,0.0,0.05309734513274336,0.0
medialorbitofrontal-rh,0.03488372093023256,0.10465116279069768,0.2441860465116279,0.46511627906976744,0.0,0.06976744186046512,0.023255813953488372,0.05813953488372093
parahippocampal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.16455696202531644,0.0,0.012658227848101266,0.0,0.7215189873417721,0.0,0.10126582278481013
rostralanteriorcingulate-lh,0.047619047619047616,0.0,0.19047619047619047,0.0,0.0,0.0,0.6666666666666666,0.09523809523809523
rostralanteriorcingulate-rh,0.0684931506849315,0.0,0.0410958904109589,0.0958904109589041,0.0,0.0547945205479452,0.136986301369863,0.6027397260273972
