,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh
caudalanteriorcingulate-rh,0.865546218487395,0.0,0.09243697478991597,0.0,0.0,0.0,0.04201680672268908,0.0
frontalpole-lh,0.0,0.7333333333333333,0.18888888888888888,0.022222222222222223,0.0,0.0,0.05555555555555555,0.0
frontalpole-rh,0.04477611940298507,0.13432835820895522,0.7686567164179104,0.029850746268656716,0.0,0.0,0.022388059701492536,0.0
fusiform-rh,0.0,0.0,0.01680672268907563,0.7478991596638656,0.01680672268907563,0.058823529411764705,0.1092436974789916,0.05042016806722689
lingual-rh,0.0,0.0,0.0,0.014084507042253521,0.44366197183098594,0.2112676056338028,0.15492957746478872,0.176056338028169
parahippocampal-rh,0.0,0.0,0.0,0.09923664122137404,0.16030534351145037,0.6106870229007634,0.10687022900763359,0.022900763358778626
pericalcarine-rh,0.01775147928994083,0.047337278106508875,0.03550295857988166,0.09467455621301775,0.11834319526627218,0.10059171597633136,0.5207100591715976,0.0650887573964497
temporalpole-rh,0.0,0.0,0.0,0.03597122302158273,0.2517985611510791,0.050359712230215826,0.10071942446043165,0.5611510791366906
