,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsopercularis-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
caudalmiddlefrontal-lh,0.803921568627451,0.0,0.09803921568627451,0.0392156862745098,0.0196078431372549,0.0,0.0392156862745098,0.0
frontalpole-lh,0.02830188679245283,0.3490566037735849,0.24528301886792453,0.29245283018867924,0.08490566037735849,0.0,0.0,0.0
frontalpole-rh,0.1111111111111111,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.08547008547008547,0.0,0.03418803418803419,0.0
medialorbitofrontal-lh,0.05825242718446602,0.30097087378640774,0.20388349514563106,0.3592233009708738,0.07766990291262135,0.0,0.0,0.0
parsopercularis-lh,0.07042253521126761,0.1267605633802817,0.16901408450704225,0.14084507042253522,0.49295774647887325,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-rh,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.0,0.7959183673469388,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
