,caudalmiddlefrontal-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.4722222222222222,0.027777777777777776,0.0,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.0
postcentral-rh,0.0,0.41304347826086957,0.0,0.0,0.0,0.34782608695652173,0.021739130434782608,0.21739130434782608
precentral-lh,0.0,0.0,0.32142857142857145,0.17857142857142858,0.21428571428571427,0.14285714285714285,0.0,0.14285714285714285
superiorparietal-lh,0.08,0.0,0.16,0.44,0.2,0.02,0.08,0.02
superiorparietal-rh,0.09090909090909091,0.0,0.18181818181818182,0.20454545454545456,0.2727272727272727,0.06818181818181818,0.09090909090909091,0.09090909090909091
superiortemporal-lh,0.0,0.2,0.03636363636363636,0.0,0.01818181818181818,0.43636363636363634,0.0,0.3090909090909091
superiortemporal-rh,0.21052631578947367,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.0,0.5263157894736842,0.0
supramarginal-lh,0.0,0.14814814814814814,0.05555555555555555,0.018518518518518517,0.037037037037037035,0.3148148148148148,0.0,0.42592592592592593
