,Oz,O2,P8,AFz,POz,PO4,PO8,CP4
Oz,0.14450867052023122,0.0,0.1315028901734104,0.14595375722543352,0.14595375722543352,0.14450867052023122,0.1416184971098266,0.14595375722543352
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.12066574202496533,0.0,0.27323162274618584,0.12482662968099861,0.12205270457697642,0.12066574202496533,0.11650485436893204,0.12205270457697642
AFz,0.13667117726657646,0.0,0.12719891745602166,0.15561569688768606,0.15561569688768606,0.13667117726657646,0.13261163734776726,0.15561569688768606
POz,0.1349527665317139,0.0,0.1241565452091768,0.15519568151147098,0.1592442645074224,0.1349527665317139,0.13225371120107962,0.1592442645074224
PO4,0.14450867052023122,0.0,0.1315028901734104,0.14595375722543352,0.14595375722543352,0.14450867052023122,0.1416184971098266,0.14595375722543352
PO8,0.1457725947521866,0.0,0.1282798833819242,0.1457725947521866,0.1457725947521866,0.1457725947521866,0.14285714285714285,0.1457725947521866
CP4,0.13458950201884254,0.0,0.12382234185733512,0.15477792732166892,0.1601615074024226,0.13458950201884254,0.13189771197846567,0.1601615074024226
