,Oz,O2,P8,AFz,POz,PO4,PO8,CP4
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.3157894736842105,0.34210526315789475,0.0,0.0,0.34210526315789475
POz,0.0,0.0,0.0,0.2765957446808511,0.3617021276595745,0.0,0.0,0.3617021276595745
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.2653061224489796,0.3673469387755102,0.0,0.0,0.3673469387755102
