,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.5142140468227425,0.04096989966555184,0.025919732441471572,0.03678929765886288,0.10953177257525083,0.024247491638795988,0.004180602006688963,0.24414715719063546
frontalpole-rh,0.05911949685534591,0.4981132075471698,0.0,0.0,0.35974842767295595,0.0,0.0,0.0830188679245283
fusiform-lh,0.024534686971235193,0.0,0.37225042301184436,0.1065989847715736,0.04145516074450085,0.36125211505922167,0.07191201353637902,0.021996615905245348
insula-lh,0.04866180048661801,0.0,0.15571776155717762,0.4306569343065693,0.0681265206812652,0.15328467153284672,0.10340632603406326,0.040145985401459854
medialorbitofrontal-rh,0.10209003215434084,0.2282958199356913,0.04260450160771704,0.04662379421221865,0.3762057877813505,0.04260450160771704,0.02009646302250804,0.1414790996784566
parahippocampal-lh,0.021774193548387097,0.0,0.3443548387096774,0.1,0.03951612903225806,0.4064516129032258,0.06854838709677419,0.01935483870967742
parahippocampal-rh,0.0032858707557502738,0.0,0.09309967141292443,0.09309967141292443,0.025191675794085433,0.09309967141292443,0.6922234392113911,0.0
rostralanteriorcingulate-rh,0.275092936802974,0.05947955390334572,0.026022304832713755,0.032527881040892194,0.16356877323420074,0.024163568773234202,0.0018587360594795538,0.41728624535315983
