,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5721343873517787,0.15711462450592886,0.0,0.0,0.0,0.0,0.12154150197628459,0.1492094861660079
frontalpole-rh,0.17103882476390347,0.6316894018887723,0.008394543546694649,0.0,0.0,0.0,0.055613850996852045,0.13326337880377753
insula-lh,0.0,0.005813953488372093,0.47771317829457366,0.03972868217054264,0.2441860465116279,0.1065891472868217,0.08333333333333333,0.04263565891472868
isthmuscingulate-rh,0.0,0.0,0.047304730473047306,0.6721672167216721,0.07700770077007701,0.20352035203520352,0.0,0.0
parahippocampal-lh,0.0,0.0,0.20870994248151192,0.05587510271158587,0.6096959737058341,0.09449465899753492,0.031224322103533278,0.0
parahippocampal-rh,0.0,0.0,0.1222707423580786,0.20414847161572053,0.12336244541484716,0.5010917030567685,0.04912663755458515,0.0
rostralanteriorcingulate-lh,0.1361079865016873,0.05736782902137233,0.09673790776152981,0.0,0.04049493813273341,0.048368953880764905,0.5421822272215973,0.07874015748031496
rostralanteriorcingulate-rh,0.19626168224299065,0.16555407209612816,0.06141522029372497,0.0,0.0,0.0,0.09345794392523364,0.4833110814419226
