,CP5,FT10,FC6,F8,Fp2,FT8,F6,AF4
CP5,0.3284671532846715,0.3357664233576642,0.0,0.3357664233576642,0.0,0.0,0.0,0.0
FT10,0.08949416342412451,0.4766536964980545,0.0,0.433852140077821,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.08363636363636363,0.4127272727272727,0.0,0.5036363636363637,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
