,CP5,FT10,FC6,F8,Fp2,FT8,F6,AF4
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.4981949458483754,0.0,0.0,0.0,0.0,0.5018050541516246,0.0
FC6,0.0,0.0,0.49767441860465117,0.0,0.0,0.5023255813953489,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.49693251533742333,0.0,0.0,0.5030674846625767
FT8,0.0,0.0,0.4268774703557312,0.0,0.0,0.5731225296442688,0.0,0.0
F6,0.0,0.42507645259938837,0.0,0.0,0.0,0.0,0.5749235474006116,0.0
AF4,0.0,0.0,0.0,0.0,0.3215686274509804,0.0,0.0,0.6784313725490196
