,F7,FT9,TP9,F8,Fp2,AF7,CP3,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.5396825396825397,0.0,0.0,0.0,0.4603174603174603,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.14177215189873418,0.0,0.0,0.0,0.8582278481012658,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
