,FT9,TP9,FT10,F4,Fp2,AF7,FT7,AF8
FT9,0.2485089463220676,0.2504970178926441,0.2504970178926441,0.0,0.0,0.0,0.0,0.2504970178926441
TP9,0.0970724191063174,0.30431432973805855,0.30585516178736516,0.0,0.0,0.0,0.0,0.29275808936825887
FT10,0.0821917808219178,0.25896934116112197,0.40769732550554466,0.0,0.0,0.0,0.0,0.2511415525114155
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4098972922502334,0.33800186741363214,0.25210084033613445,0.0
AF7,0.0,0.0,0.0,0.0,0.31671041119860016,0.4041994750656168,0.279090113735783,0.0
FT7,0.0,0.0,0.0,0.0,0.2795918367346939,0.3295918367346939,0.39081632653061227,0.0
AF8,0.09905660377358491,0.2971698113207547,0.3026729559748428,0.0,0.0,0.0,0.0,0.3011006289308176
