,TP9,TP10,FT10,Fp2,AF7,FT7,AF8,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.7744807121661721,0.0,0.0,0.0,0.0,0.0,0.22551928783382788
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5344827586206896,0.46551724137931033
AF4,0.0,0.16317991631799164,0.0,0.0,0.0,0.0,0.2217573221757322,0.6150627615062761
