,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.1347517730496454,0.1276595744680851,0.10638297872340426,0.1347517730496454,0.1276595744680851,0.12056737588652482,0.12056737588652482,0.1276595744680851
insula-rh,0.11347517730496454,0.1347517730496454,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.09929078014184398,0.14184397163120568,0.1276595744680851
isthmuscingulate-rh,0.10833333333333334,0.13333333333333333,0.15,0.125,0.125,0.09166666666666666,0.14166666666666666,0.125
lateralorbitofrontal-lh,0.11724137931034483,0.13793103448275862,0.11724137931034483,0.1310344827586207,0.1310344827586207,0.10344827586206896,0.1310344827586207,0.1310344827586207
lateralorbitofrontal-rh,0.11510791366906475,0.1366906474820144,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.10071942446043165,0.1366906474820144,0.12949640287769784
parsorbitalis-lh,0.14393939393939395,0.12121212121212122,0.09848484848484848,0.12878787878787878,0.12121212121212122,0.15151515151515152,0.11363636363636363,0.12121212121212122
rostralanteriorcingulate-lh,0.1111111111111111,0.13333333333333333,0.14074074074074075,0.1259259259259259,0.1259259259259259,0.0962962962962963,0.14074074074074075,0.1259259259259259
rostralanteriorcingulate-rh,0.11510791366906475,0.1366906474820144,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.10071942446043165,0.1366906474820144,0.12949640287769784
