,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.5625,0.0,0.0,0.0625,0.375,0.0,0.0,0.0
parsopercularis-lh,0.0,0.6231884057971014,0.0,0.0,0.0,0.0,0.11594202898550725,0.2608695652173913
parstriangularis-rh,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.4
postcentral-rh,0.03333333333333333,0.0,0.0,0.6333333333333333,0.0,0.0,0.0,0.3333333333333333
rostralmiddlefrontal-lh,0.12727272727272726,0.0,0.0,0.0,0.7636363636363637,0.10909090909090909,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0
superiorfrontal-rh,0.0,0.0958904109589041,0.0,0.0,0.0,0.0,0.5205479452054794,0.3835616438356164
superiortemporal-rh,0.0,0.12698412698412698,0.007936507936507936,0.09523809523809523,0.0,0.0,0.21428571428571427,0.5555555555555556
