,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.1,0.0,0.02666666666666667,0.03128205128205128,0.05435897435897436,0.0,0.04051282051282051,0.0,0.0,0.05692307692307692,0.0,0.020512820512820513,0.0,0.0,0.011282051282051283,0.05692307692307692,0.011282051282051283,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.06307692307692307,0.0,0.0,0.0,0.05794871794871795,0.08564102564102564,0.041025641025641026,0.0,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.05641025641025641,0.0,0.04051282051282051,0.0,0.0,0.0,0.0,0.0,0.011282051282051283,0.0056410256410256415,0.019487179487179488,0.026153846153846153,0.0,0.0,0.0,0.0,0.09641025641025641,0.07282051282051281,0.0,0.0
Fz,0.0,0.04926108374384237,0.007389162561576354,0.012725779967159278,0.0,0.03735632183908046,0.008825944170771757,0.015804597701149427,0.01600985221674877,0.0,0.0014367816091954023,0.0014367816091954023,0.01600985221674877,0.021962233169129722,0.023809523809523808,0.0,0.023604269293924465,0.0,0.01293103448275862,0.01600985221674877,0.025656814449917898,0.01600985221674877,0.01990968801313629,0.024220032840722498,0.01929392446633826,0.009852216748768473,0.01929392446633826,0.015599343185550082,0.01293103448275862,0.0,0.0,0.013136288998357963,0.033866995073891626,0.028119868637110017,0.019088669950738917,0.027093596059113302,0.037561576354679806,0.035098522167487683,0.04002463054187192,0.017241379310344827,0.027914614121510674,0.0,0.026067323481116584,0.0,0.033866995073891626,0.016215106732348113,0.0014367816091954023,0.013957307060755337,0.0,0.02770935960591133,0.0,0.0006157635467980296,0.0090311986863711,0.026067323481116584,0.025656814449917898,0.02175697865353038,0.02914614121510673,0.0,0.0,0.031198686371100164,0.03078817733990148
F7,0.012935323383084577,0.009203980099502488,0.08557213930348259,0.04203980099502488,0.048507462686567165,0.009203980099502488,0.016417910447761194,0.009203980099502488,0.0,0.04154228855721393,0.0057213930348258705,0.024875621890547265,0.0,0.03631840796019901,0.005970149253731343,0.028358208955223882,0.0,0.008706467661691543,0.0,0.003233830845771144,0.010696517412935324,0.0,0.00845771144278607,0.0,0.021890547263681594,0.012935323383084577,0.028855721393034824,0.011691542288557214,0.014427860696517412,0.050248756218905476,0.012935323383084577,0.0,0.009203980099502488,0.00845771144278607,0.0,0.012935323383084577,0.00845771144278607,0.00845771144278607,0.012686567164179104,0.0,0.00845771144278607,0.04203980099502488,0.003482587064676617,0.043532338308457715,0.018656716417910446,0.0014925373134328358,0.012686567164179104,0.022388059701492536,0.029104477611940297,0.0236318407960199,0.02810945273631841,0.021144278606965175,0.009701492537313432,0.024129353233830846,0.00845771144278607,0.012686567164179104,0.00845771144278607,0.012935323383084577,0.03034825870646766,0.009203980099502488,0.009203980099502488
FT9,0.015545361875637105,0.016055045871559634,0.04383282364933741,0.07747196738022426,0.01580020387359837,0.018603465851172275,0.0,0.0163098878695209,0.0,0.017074413863404688,0.0056065239551478085,0.0012742099898063201,0.0,0.03669724770642202,0.023955147808358817,0.029306829765545363,0.007900101936799185,0.01783893985728848,0.005861365953109072,0.0010193679918450561,0.016564729867482163,0.0,0.013251783893985729,0.0,0.047145769622833844,0.015545361875637105,0.059123343527013254,0.011977573904179408,0.03109072375127421,0.017074413863404688,0.015545361875637105,0.0010193679918450561,0.018093781855249746,0.014780835881753314,0.0,0.020387359836901122,0.018093781855249746,0.01783893985728848,0.018603465851172275,0.0,0.014780835881753314,0.017074413863404688,0.011977573904179408,0.04434250764525994,0.026503567787971458,0.00025484199796126404,0.0012742099898063201,0.0,0.0010193679918450561,0.028797145769622834,0.0010193679918450561,0.010193679918450561,0.019877675840978593,0.017584097859327217,0.015035677879714576,0.02217125382262997,0.014271151885830785,0.015545361875637105,0.015035677879714576,0.018603465851172275,0.01834862385321101
FC5,0.03374721426297358,0.0,0.062400509391913404,0.01878382680674944,0.09200891435848456,0.0009551098376313276,0.033428844317096466,0.0009551098376313276,0.0,0.07768226679401465,0.0,0.04998408150270615,0.0,0.024832855778414518,0.0,0.04234320280165552,0.0,0.0038204393505253103,0.0,0.004138809296402419,0.010824578159821713,0.0,0.0,0.0,0.0009551098376313276,0.03215536453358803,0.0,0.0,0.0009551098376313276,0.0830945558739255,0.03151862464183381,0.018465456860872333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009551098376313276,0.07736389684813753,0.0,0.03597580388411334,0.0,0.0019102196752626551,0.014326647564469915,0.025787965616045846,0.03884113339700732,0.0019102196752626551,0.03724928366762178,0.01973893664438077,0.016555237185609677,0.01687360713148679,0.0,0.0,0.0,0.03279210442534225,0.056669850366125436,0.0,0.0
FC1,0.0,0.02967121090617482,0.005773857257417803,0.011387329591018444,0.00032076984763432237,0.05581395348837209,0.012510024057738572,0.015076182838813151,0.023576583801122694,0.0,0.00801924619085806,0.0014434643143544507,0.024859663191659984,0.017161186848436247,0.025020048115477145,0.007217321571772253,0.023255813953488372,0.0073777064955894145,0.017000801924619086,0.00946271050521251,0.019246190858059342,0.017963111467522053,0.02293504410585405,0.015878107457898957,0.012830793905372895,0.007698476343223737,0.010425020048115477,0.007858861267040898,0.02421812349639134,0.0,0.0,0.008660785886126704,0.027746591820368885,0.026623897353648757,0.02181234963913392,0.024699278267842822,0.027425821972734563,0.03929430633520449,0.03496391339214114,0.01780272654370489,0.02566158781074579,0.0,0.031756214915797915,0.0073777064955894145,0.023255813953488372,0.010585404971932638,0.008821170809943865,0.015557337610264635,0.0,0.025982357658380112,0.007538091419406576,0.008821170809943865,0.007056936647955092,0.028869286287089013,0.0351242983159583,0.02165196471531676,0.019566960705693665,0.0,0.0,0.03416198877305533,0.025180433039294306
C3,0.020673204346673735,0.011661807580174927,0.01722767028889478,0.0,0.02703419029949642,0.021203286509408958,0.0818976941425921,0.019613040021203287,0.01881791677710045,0.03074476543864299,0.0,0.011396766498807316,0.021203286509408958,0.01881791677710045,0.011661807580174927,0.009011396766498807,0.014312218393851047,0.0,0.0,0.013252054068380599,0.019613040021203287,0.021203286509408958,0.009011396766498807,0.011661807580174927,0.0,0.00927643784786642,0.0,0.0018552875695732839,0.0007951232441028359,0.031804929764113435,0.014577259475218658,0.048767558971640604,0.011661807580174927,0.011661807580174927,0.008746355685131196,0.011661807580174927,0.011661807580174927,0.011661807580174927,0.011661807580174927,0.011661807580174927,0.011661807580174927,0.03206997084548105,0.009806520010601644,0.0013252054068380599,0.011661807580174927,0.012456930824277764,0.0,0.026504108136761198,0.01855287569573284,0.02040816326530612,0.020938245428041347,0.02146832759077657,0.017757752451630002,0.03525046382189239,0.022528491916247017,0.02676914921812881,0.011661807580174927,0.017757752451630002,0.04532202491386165,0.016962629207527165,0.011661807580174927
T7,0.0,0.015418949076891864,0.00750659362953946,0.012984378170014202,0.0004057618178129438,0.018665043619395416,0.014404544532359505,0.062284439034286876,0.04361939541489146,0.0,0.0,0.0022316899979711907,0.040373300872387906,0.013795901805640089,0.017650639074863056,0.0,0.02982349360925137,0.0,0.0036518563603164943,0.015621829985798336,0.013390139987827145,0.03367823087847434,0.021708257252992493,0.01602759180361128,0.017853519983769526,0.0,0.012984378170014202,0.007303712720632989,0.027388922702373707,0.0,0.0,0.012984378170014202,0.01602759180361128,0.029417731791438424,0.006289308176100629,0.03773584905660377,0.01602759180361128,0.026374518157841347,0.019476567255021303,0.034489754514100225,0.027388922702373707,0.0,0.03814161087441672,0.00750659362953946,0.02333130452424427,0.017447758165956583,0.0018259281801582471,0.013593020896733617,0.0,0.029214850882531954,0.0028403327246906067,0.014201663623453034,0.01176709271657537,0.020490971799553663,0.03631568269425847,0.026374518157841347,0.01602759180361128,0.009738283627510651,0.0,0.031446540880503145,0.02475147088658957
TP9,0.0,0.01552547770700637,0.0,0.0,0.0,0.028861464968152867,0.013535031847133758,0.04239649681528662,0.0589171974522293,0.0,0.0,0.0,0.0384156050955414,0.010350318471337579,0.02388535031847134,0.0,0.034036624203821655,0.0,0.01214171974522293,0.01373407643312102,0.012937898089171975,0.036027070063694266,0.022492038216560508,0.01373407643312102,0.010350318471337579,0.0,0.0019904458598726115,0.0015923566878980893,0.03622611464968153,0.0,0.0,0.01194267515923567,0.01771496815286624,0.037619426751592355,0.011544585987261146,0.04518312101910828,0.014530254777070064,0.03881369426751592,0.01373407643312102,0.044984076433121016,0.03125,0.0,0.04617834394904458,0.0,0.014530254777070064,0.012937898089171975,0.0,0.012340764331210192,0.0,0.02089968152866242,0.0,0.007762738853503185,0.0,0.018312101910828025,0.048765923566878984,0.03423566878980892,0.01373407643312102,0.009554140127388535,0.0,0.03901273885350318,0.027269108280254778
CP5,0.03506574827802129,0.0,0.05353788353162179,0.020037570444583593,0.07701941139636818,0.0,0.03757044458359424,0.0,0.0,0.08578584846587352,0.0,0.038822792736380715,0.0,0.02567313713212273,0.0,0.04477144646211647,0.0,0.0034439574201628053,0.0,0.004070131496556042,0.010644959298685034,0.0,0.0,0.0,0.0,0.03224796493425172,0.0,0.0,0.0,0.08015028177833437,0.03287413901064496,0.021603005635566688,0.0,0.0,0.0006261740763932373,0.0,0.0,0.0,0.0,0.0,0.0,0.08578584846587352,0.0,0.03788353162179086,0.0,0.002504696305572949,0.002504696305572949,0.028804007514088917,0.044458359423919847,0.0021916092673763305,0.03913587977457733,0.022542266750156543,0.017532874139010644,0.018472135253600502,0.0,0.0,0.0,0.03412648716343143,0.06011271133375078,0.0,0.0
