,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.20512820512820512,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.20512820512820512,0.23076923076923078,0.1794871794871795,0.0
parsopercularis-lh,0.16129032258064516,0.2903225806451613,0.0967741935483871,0.03225806451612903,0.12903225806451613,0.16129032258064516,0.12903225806451613,0.0
parstriangularis-rh,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0
rostralmiddlefrontal-lh,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0
superiorfrontal-rh,0.1891891891891892,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.21621621621621623,0.21621621621621623,0.1891891891891892,0.0
superiortemporal-lh,0.20512820512820512,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.20512820512820512,0.23076923076923078,0.1794871794871795,0.0
superiortemporal-rh,0.18421052631578946,0.10526315789473684,0.07894736842105263,0.02631578947368421,0.21052631578947367,0.21052631578947367,0.18421052631578946,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
