,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.2,0.11428571428571428,0.0,0.17142857142857143,0.08571428571428572,0.2,0.22857142857142856,0.0
parstriangularis-rh,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.05,0.08333333333333333,0.08333333333333333,0.2833333333333333
superiorfrontal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiorfrontal-rh,0.1794871794871795,0.10256410256410256,0.0,0.28205128205128205,0.07692307692307693,0.1794871794871795,0.1794871794871795,0.0
superiorparietal-lh,0.16,0.16,0.0,0.16,0.2,0.16,0.16,0.0
superiortemporal-lh,0.19444444444444445,0.1111111111111111,0.0,0.16666666666666666,0.1111111111111111,0.19444444444444445,0.2222222222222222,0.0
superiortemporal-rh,0.1891891891891892,0.10810810810810811,0.0,0.16216216216216217,0.08108108108108109,0.1891891891891892,0.2702702702702703,0.0
supramarginal-lh,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.7894736842105263
