,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.21397379912663755,0.0,0.0,0.1572052401746725,0.0,0.2183406113537118,0.1965065502183406,0.21397379912663755
parsopercularis-lh,0.0,0.890625,0.0,0.0,0.109375,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.2,0.0,0.0,0.23157894736842105,0.0,0.2,0.17894736842105263,0.18947368421052632
superiorfrontal-rh,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0
superiorparietal-lh,0.2109704641350211,0.0,0.0,0.1518987341772152,0.0,0.22362869198312235,0.1940928270042194,0.21940928270042195
superiortemporal-lh,0.2112676056338028,0.0,0.0,0.15023474178403756,0.0,0.215962441314554,0.20657276995305165,0.215962441314554
superiortemporal-rh,0.20869565217391303,0.0,0.0,0.14782608695652175,0.0,0.2217391304347826,0.2,0.2217391304347826
