,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.25696594427244585,0.17956656346749225,0.030959752321981424,0.0,0.1826625386996904,0.16408668730650156,0.18575851393188855
rostralmiddlefrontal-lh,0.0,0.1761194029850746,0.23582089552238805,0.0,0.0,0.19402985074626866,0.16119402985074627,0.23283582089552238
superiorfrontal-lh,0.09523809523809523,0.15873015873015872,0.0,0.746031746031746,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.18292682926829268,0.20426829268292682,0.0,0.0,0.21341463414634146,0.18597560975609756,0.21341463414634146
superiortemporal-rh,0.0,0.18339100346020762,0.19377162629757785,0.0,0.0,0.20761245674740483,0.21107266435986158,0.2041522491349481
supramarginal-lh,0.0,0.17045454545454544,0.23011363636363635,0.0,0.0,0.19886363636363635,0.16761363636363635,0.23295454545454544
