,Fp1,F7,FT9,TP10,Fp2,AF7,F6,AF8
Fp1,0.4166666666666667,0.0,0.0,0.0,0.43333333333333335,0.15,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.41379310344827586,0.0,0.0,0.0,0.43103448275862066,0.15517241379310345,0.0,0.0
AF7,0.3448275862068966,0.0,0.0,0.0,0.3448275862068966,0.3103448275862069,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
