,Fp1,F3,F7,FT9,T8,Fp2,AF7,AF8
Fp1,0.28,0.0,0.0,0.0,0.0,0.28,0.22,0.22
F3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.28,0.0,0.0,0.0,0.0,0.28,0.22,0.22
AF7,0.2608695652173913,0.0,0.0,0.0,0.0,0.2608695652173913,0.2391304347826087,0.2391304347826087
AF8,0.2608695652173913,0.0,0.0,0.0,0.0,0.2608695652173913,0.2391304347826087,0.2391304347826087
