,frontalpole-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.37971014492753624,0.033816425120772944,0.10628019323671498,0.08019323671497584,0.0,0.01932367149758454,0.2541062801932367,0.12657004830917876
lateralorbitofrontal-rh,0.03430079155672823,0.37994722955145116,0.12401055408970976,0.19085312225153914,0.0,0.06860158311345646,0.14511873350923482,0.05716798592788039
medialorbitofrontal-lh,0.08183776022972003,0.11127063890882986,0.4077530509691314,0.07394113424264179,0.0416367552045944,0.07896625987078248,0.16080402010050251,0.04379038047379756
medialorbitofrontal-rh,0.07851596203623813,0.16824849007765316,0.08369283865401209,0.40638481449525454,0.006902502157031924,0.03451251078515962,0.09232096635030199,0.12942191544434858
parahippocampal-rh,0.0,0.0,0.1076388888888889,0.006944444444444444,0.84375,0.0,0.0,0.041666666666666664
parsorbitalis-rh,0.02774694783573807,0.09988901220865705,0.12319644839067703,0.048834628190899,0.0,0.5316315205327414,0.1365149833518313,0.03218645948945616
rostralanteriorcingulate-lh,0.17340286831812254,0.11408083441981746,0.14602346805736635,0.0710560625814863,0.0,0.07627118644067797,0.3324641460234681,0.08670143415906127
rostralanteriorcingulate-rh,0.1387066541705717,0.06091846298031865,0.06279287722586692,0.13495782567947517,0.026241799437675725,0.02717900656044986,0.14339268978444236,0.40581068416119964
