,Fp1,Fz,P3,Fp2,AF7,AFz,F6,AF8
Fp1,0.25565610859728505,0.0693815987933635,0.10708898944193061,0.19834087481146304,0.11538461538461539,0.13499245852187028,0.07315233785822021,0.04600301659125189
Fz,0.09257265877287406,0.38105489773950485,0.02798708288482239,0.05597416576964478,0.147470398277718,0.004305705059203444,0.1969860064585576,0.09364908503767493
P3,0.11463414634146342,0.026829268292682926,0.33902439024390246,0.12764227642276424,0.061788617886178863,0.13495934959349593,0.04227642276422764,0.15284552845528454
Fp2,0.2173202614379085,0.04493464052287582,0.13316993464052287,0.24754901960784315,0.08169934640522876,0.14950980392156862,0.04656862745098039,0.07924836601307189
AF7,0.13268032056990206,0.12644701691896706,0.06589492430988424,0.0881567230632235,0.30365093499554763,0.04808548530721282,0.2350845948352627,0.0
AFz,0.1713747645951036,0.003766478342749529,0.17231638418079095,0.1751412429378531,0.05273069679849341,0.2975517890772128,0.022598870056497175,0.10451977401129943
F6,0.09037328094302555,0.1856581532416503,0.05108055009823183,0.05206286836935167,0.2554027504911591,0.023575638506876228,0.3231827111984283,0.018664047151277015
AF8,0.07173913043478261,0.09130434782608696,0.20978260869565218,0.10434782608695652,0.002173913043478261,0.11739130434782609,0.021739130434782608,0.3815217391304348
