,Fp1,FT9,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.32558139534883723,0.0,0.3023255813953488,0.046511627906976744,0.0,0.0,0.0,0.32558139534883723
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.32558139534883723,0.0,0.3023255813953488,0.046511627906976744,0.0,0.0,0.0,0.32558139534883723
AF7,0.2727272727272727,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727
AFz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.30612244897959184,0.0,0.2857142857142857,0.04081632653061224,0.0,0.0,0.0,0.3673469387755102
