,Fp1,FT9,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.2631578947368421,0.0,0.10526315789473684,0.3157894736842105,0.0,0.3157894736842105,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0
AF7,0.14814814814814814,0.0,0.037037037037037035,0.4074074074074074,0.0,0.4074074074074074,0.0,0.0
AFz,0.04878048780487805,0.0,0.04878048780487805,0.024390243902439025,0.43902439024390244,0.024390243902439025,0.34146341463414637,0.07317073170731707
F6,0.16,0.0,0.04,0.4,0.0,0.4,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.41935483870967744,0.0967741935483871
F2,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365,0.2727272727272727
