,Fp1,Fz,P3,Fp2,AF7,AFz,F6,AF8
Fp1,0.2982456140350877,0.0,0.2807017543859649,0.07017543859649122,0.017543859649122806,0.3157894736842105,0.017543859649122806,0.0
Fz,0.0,0.575,0.0,0.0,0.125,0.0,0.15,0.15
P3,0.2857142857142857,0.017857142857142856,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.26785714285714285,0.03571428571428571,0.0
Fp2,0.2631578947368421,0.0,0.2631578947368421,0.21052631578947367,0.0,0.2631578947368421,0.0,0.0
AF7,0.0,0.35,0.0,0.0,0.3,0.0,0.35,0.0
AFz,0.2835820895522388,0.0,0.23880597014925373,0.05970149253731343,0.0,0.417910447761194,0.0,0.0
F6,0.0,0.38095238095238093,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0
AF8,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
