,TP10,F4,F8,Fp2,AF7,AFz,AF8,AF4
TP10,0.4725274725274725,0.0,0.0,0.0,0.06593406593406594,0.0,0.0,0.46153846153846156
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.011111111111111112,0.0,0.0,0.4111111111111111,0.03333333333333333,0.2777777777777778,0.25555555555555554,0.011111111111111112
AF7,0.32,0.0,0.0,0.04,0.32,0.0,0.0,0.32
AFz,0.0,0.0,0.0,0.352112676056338,0.028169014084507043,0.323943661971831,0.29577464788732394,0.0
AF8,0.0,0.0,0.0,0.34285714285714286,0.02857142857142857,0.32857142857142857,0.3,0.0
AF4,0.47191011235955055,0.0,0.0,0.0,0.06741573033707865,0.0,0.0,0.4606741573033708
