,Fp1,FT9,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.3880597014925373,0.0,0.3880597014925373,0.0,0.0,0.0,0.22388059701492538,0.0
FT9,0.0,0.41025641025641024,0.0,0.10256410256410256,0.4358974358974359,0.05128205128205128,0.0,0.0
Fp2,0.3880597014925373,0.0,0.3880597014925373,0.0,0.0,0.0,0.22388059701492538,0.0
AF7,0.0,0.3125,0.0,0.25,0.3125,0.125,0.0,0.0
AFz,0.0,0.30357142857142855,0.0,0.07142857142857142,0.5892857142857143,0.03571428571428571,0.0,0.0
F6,0.0,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0,0.0
AF8,0.3469387755102041,0.0,0.3469387755102041,0.0,0.0,0.0,0.30612244897959184,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
