,Fp1,P3,F8,Fp2,AF7,AF3,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.5844155844155844,0.2987012987012987,0.11688311688311688,0.0,0.0,0.0,0.0
F8,0.0,0.43859649122807015,0.40350877192982454,0.15789473684210525,0.0,0.0,0.0,0.0
Fp2,0.0,0.375,0.2916666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.02127659574468085,0.0,0.2765957446808511,0.0,0.0,0.7021276595744681
