,Fp1,Fz,P3,Fp2,AF7,AFz,F6,AF8
Fp1,0.25,0.0,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.25,0.0,0.0
Fz,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
P3,0.2463768115942029,0.0,0.2753623188405797,0.17391304347826086,0.057971014492753624,0.2463768115942029,0.0,0.0
Fp2,0.23076923076923078,0.0,0.25,0.21153846153846154,0.07692307692307693,0.23076923076923078,0.0,0.0
AF7,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0,0.0
AFz,0.2535211267605634,0.0,0.2676056338028169,0.16901408450704225,0.056338028169014086,0.2535211267605634,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
