,Fp1,FT9,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
FT9,0.0,0.42857142857142855,0.0,0.0,0.35714285714285715,0.21428571428571427,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.09375,0.0,0.0,0.46875,0.4375,0.0,0.0
F6,0.0,0.04,0.0,0.0,0.48,0.48,0.0,0.0
AF8,0.25,0.0625,0.0,0.0,0.0,0.0,0.6875,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
