,Fp1,Fz,P3,Fp2,AF7,AFz,F6,AF8
Fp1,0.375,0.0,0.0,0.3392857142857143,0.0,0.16071428571428573,0.0,0.125
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.78125,0.0,0.125,0.0,0.09375,0.0
Fp2,0.36538461538461536,0.0,0.0,0.3269230769230769,0.0,0.17307692307692307,0.0,0.1346153846153846
AF7,0.0,0.0,0.4166666666666667,0.0,0.3333333333333333,0.0,0.25,0.0
AFz,0.3076923076923077,0.0,0.0,0.2692307692307692,0.0,0.3076923076923077,0.0,0.11538461538461539
F6,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0
AF8,0.28,0.0,0.0,0.28,0.0,0.2,0.0,0.24
