,Fp1,TP9,FT10,PO3,POz,CPz,TP8,AF8
Fp1,0.5648854961832062,0.0,0.0,0.0,0.0,0.022075510625128945,0.08004951516401898,0.33298947802764595
TP9,0.0,0.47014413177762526,0.17089910775566233,0.0,0.0,0.35895676046671243,0.0,0.0
FT10,0.0,0.07332563510392609,0.5704387990762124,0.0,0.0,0.2199769053117783,0.0,0.13625866050808313
PO3,0.0,0.0,0.0,0.9281767955801105,0.0,0.035184646699621985,0.03663855772026752,0.0
POz,0.0,0.0,0.0015082956259426848,0.0,0.9984917043740573,0.0,0.0,0.0
CPz,0.022148623473400953,0.10846615607534672,0.1562823432001656,0.02504657420823846,0.0,0.6145725522666114,0.0,0.0734837507762368
TP8,0.14050493962678376,0.0,0.0,0.045371386754482254,0.0,0.0,0.814123673618734,0.0
AF8,0.30915371329879104,0.0,0.09019382076376894,0.0,0.0,0.06870082517750911,0.0,0.531951640759931
