,Fp1,O1,AF7,PO7,PO3,POz,FT8,AF8
Fp1,0.4303448275862069,0.0,0.12,0.0,0.0,0.0,0.18344827586206897,0.26620689655172414
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.10204081632653061,0.0,0.4477791116446579,0.0,0.0,0.0,0.45018007202881155,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.09849624060150376,0.0,0.281203007518797,0.0,0.0,0.0,0.6112781954887218,0.009022556390977444
AF8,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.028282828282828285,0.5777777777777777
