,Fp1,O1,AF7,PO7,PO3,POz,FT8,AF8
Fp1,0.49781523096129837,0.05056179775280899,0.027153558052434457,0.03433208489388265,0.0,0.0,0.041510611735330834,0.3486267166042447
O1,0.02419716206123973,0.46138909634055264,0.039880507841672894,0.4352501867064974,0.0,0.019268110530246452,0.0,0.020014936519790888
AF7,0.023154453827295016,0.0738218469081994,0.6379733042767638,0.08253881776082811,0.01661672568782348,0.03650231544538273,0.12939253609370743,0.0
PO7,0.01644736842105263,0.43301435406698563,0.04470693779904306,0.4700956937799043,0.0,0.019288277511961723,0.0,0.01644736842105263
PO3,0.0,0.0,0.016457461645746164,0.0,0.9422594142259414,0.0,0.0,0.041283124128312414
POz,0.0,0.21608040201005024,0.22613065326633167,0.21608040201005024,0.0,0.3316582914572864,0.010050251256281407,0.0
FT8,0.06916578669482576,0.0,0.24868004223864837,0.0,0.0,0.0026399155227032735,0.6731784582893348,0.006335797254487857
AF8,0.27770920760306095,0.03258454702542582,0.0,0.02715378918785485,0.0370278943470748,0.0,0.003455936805726981,0.6220686250308566
