,Fp1,FT9,O1,AF7,C5,POz,CPz,AF8
Fp1,0.5586816720257235,0.0,0.0,0.09204180064308681,0.0,0.04863344051446945,0.0,0.30064308681672025
FT9,0.0,0.5148014440433213,0.1328519855595668,0.2223826714801444,0.07509025270758123,0.054873646209386284,0.0,0.0
O1,0.0,0.12934631432545202,0.782336578581363,0.0,0.0,0.08831710709318498,0.0,0.0
AF7,0.10673624288425047,0.14468690702087286,0.0,0.5574003795066413,0.1318785578747628,0.023719165085388995,0.0,0.03557874762808349
C5,0.0,0.0645577792123951,0.0,0.17688831504196256,0.6481601032924468,0.0,0.09038089089735313,0.020012911555842477
POz,0.1338495575221239,0.084070796460177,0.1404867256637168,0.059734513274336286,0.0,0.5243362831858407,0.0,0.05752212389380531
CPz,0.0,0.0,0.0,0.0,0.1279397930385701,0.0,0.7224835371589841,0.1495766698024459
AF8,0.35632730732635587,0.0,0.0,0.03663177925784967,0.01379638439581351,0.024738344433872503,0.07373929590865842,0.49476688867745006
