,Fp1,O1,AF7,PO7,PO3,POz,FT8,AF8
Fp1,0.494949494949495,0.0,0.0,0.0,0.0,0.0,0.0,0.5050505050505051
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.7641509433962265
