,Fp1,FT9,O1,AF7,C5,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.45933014354066987,0.44019138755980863,0.0,0.0,0.10047846889952153,0.0,0.0
O1,0.0,0.19599578503688092,0.7597471022128557,0.0,0.0,0.044257112750263436,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.336,0.336,0.0,0.0,0.328,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
