,Fp1,CP5,O1,Oz,C5,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.3574660633484163,0.0,0.3257918552036199,0.0,0.3167420814479638,0.0
Oz,0.0,0.0,0.0,0.42105263157894735,0.17543859649122806,0.0,0.40350877192982454,0.0
C5,0.0,0.0,0.13097345132743363,0.12743362831858407,0.5185840707964602,0.0,0.22300884955752212,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.10318664643399089,0.24127465857359637,0.18512898330804248,0.0,0.47040971168437024,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
