,Fp1,TP9,FT10,PO3,POz,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.7311475409836066,0.0,0.0,0.26885245901639343,0.0,0.0
PO3,0.0,0.0,0.0,0.8603104212860311,0.0,0.0,0.13968957871396895,0.0
POz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CPz,0.0,0.0,0.29965156794425085,0.0,0.0,0.7003484320557491,0.0,0.0
TP8,0.0,0.0,0.0,0.3263157894736842,0.0,0.0,0.6736842105263158,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
