,Fp1,FT9,O1,AF7,C5,POz,CPz,AF8
Fp1,0.6506550218340611,0.0,0.0,0.0,0.0,0.0,0.0,0.34934497816593885
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.4735202492211838,0.0,0.42990654205607476,0.09657320872274143
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.3425692695214106,0.0,0.4609571788413098,0.1964735516372796
AF8,0.20789473684210527,0.0,0.0,0.0,0.07631578947368421,0.0,0.2,0.5157894736842106
