,Fp1,CP5,O1,Oz,C5,POz,CPz,AF8
Fp1,0.5591020694493161,0.0,0.0,0.04594878989828131,0.0,0.0,0.0,0.39494914065240266
CP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.7954866008462623,0.0,0.10155148095909731,0.004231311706629055,0.09873060648801128,0.0
Oz,0.06974190005491489,0.0,0.0,0.5672707303679297,0.05656232839099396,0.0,0.15321252059308071,0.15321252059308071
C5,0.0,0.0,0.049597855227882036,0.07171581769436998,0.6293565683646113,0.0,0.24932975871313673,0.0
POz,0.0,0.0,0.013157894736842105,0.0,0.0,0.9868421052631579,0.0,0.0
CPz,0.0,0.0,0.03903559127439724,0.16130884041331803,0.2095292766934558,0.0,0.5901262916188289,0.0
AF8,0.3949134581419993,0.0,0.0,0.09996467679265278,0.0,0.0,0.0,0.505121865065348
