,Fp1,FT9,O1,AF7,C5,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.44097693351424694,0.0,0.417910447761194,0.14111261872455902,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2718360071301248,0.0,0.4803921568627451,0.24777183600713013,0.0,0.0,0.0
C5,0.0,0.1277139208173691,0.0,0.3499361430395913,0.5197956577266922,0.0,0.002554278416347382,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
