subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S44,Sess01,MOTOR_EXECUTION-LEFT,0.9357863740735064,1.0000000000000004,0.8795853375733269,0.9855150311749393,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,MOTOR_EXECUTION-RIGHT,0.9239897053264718,1.000000000000001,0.877719878471743,0.9793936586162848,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,MOTOR_IMAGERY-LEFT,0.9152363445506373,1.0000000000000013,0.8691127790346287,0.9650766052223203,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,MOTOR_IMAGERY-RIGHT,0.911680166194934,1.000000000000001,0.8678444539620803,0.9601851635541137,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,MOTOR_EXECUTION,0.9298880396999891,1.0000000000000009,0.878652608022535,0.982454344895612,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,MOTOR_IMAGERY,0.9134582553727857,1.0000000000000013,0.8684786164983544,0.962630884388217,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,LEFT,0.9255113593120718,1.0000000000000009,0.8743490583039778,0.9752958181986298,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,RIGHT,0.917834935760703,1.000000000000001,0.8727821662169117,0.9697894110851992,bootstrap,subcritical,fullwin_lf_mayer
S44,Sess01,LEFT_vs_RIGHT,0.007676423551368883,0.0,-0.09544035278122143,0.10251365198171802,bootstrap,delta,fullwin_lf_mayer
S44,Sess01,IMAGERY_vs_EXECUTION,-0.016429784327203434,0.0,-0.11397572839725756,0.083978276365682,bootstrap,delta,fullwin_lf_mayer
S44,Sess01,ME_LEFT_vs_ME_RIGHT,0.011796668747034555,0.0,-0.09980832104295789,0.10779515270319628,bootstrap,delta,fullwin_lf_mayer
S44,Sess01,MI_LEFT_vs_MI_RIGHT,0.003556178355703321,0.0,-0.09107238451948496,0.09723215126023999,bootstrap,delta,fullwin_lf_mayer
