,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.675,0.0,0.0,0.225,0.0,0.0,0.1,0.0
parsopercularis-lh,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.21428571428571427,0.0
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.17073170731707318,0.0,0.0,0.7317073170731707,0.0,0.0,0.0975609756097561,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.7804878048780488,0.0,0.21951219512195122
supramarginal-lh,0.09090909090909091,0.11363636363636363,0.0,0.09090909090909091,0.0,0.0,0.7045454545454546,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
