,F3,Fp2,AF7,AF3,AFz,F6,AF8,F2
F3,0.7733333333333333,0.0,0.0,0.0026666666666666666,0.0,0.224,0.0,0.0
Fp2,0.0,0.7290167865707434,0.0,0.14628297362110312,0.12470023980815348,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.13070539419087138,0.0,0.8029045643153527,0.06639004149377593,0.0,0.0,0.0
AFz,0.0,0.1890909090909091,0.0,0.10909090909090909,0.7018181818181818,0.0,0.0,0.0
F6,0.3029197080291971,0.0,0.0,0.0036496350364963502,0.0,0.6934306569343066,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
