,TP9,FT10,Fp2,AF7,AF3,CPz,AF8,AF4
TP9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.631578947368421,0.0,0.0,0.3684210526315789,0.0,0.0,0.0
Fp2,0.0,0.0,0.8642533936651584,0.13574660633484162,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0893854748603352,0.6927374301675978,0.0,0.0,0.0,0.21787709497206703
AF3,0.0,0.2636363636363636,0.0,0.0,0.7363636363636363,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.2607260726072607,0.0,0.0,0.0,0.7392739273927392
