,F3,Fp2,AF7,AF3,AFz,F6,AF8,F2
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.4955357142857143,0.0,0.27232142857142855,0.23214285714285715,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.34806629834254144,0.0,0.47513812154696133,0.17679558011049723,0.0,0.0,0.0
AFz,0.0,0.39097744360902253,0.0,0.22556390977443608,0.38345864661654133,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
