,bankssts-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-lh,0.777988614800759,0.15180265654648956,0.0,0.0,0.03415559772296015,0.007590132827324478,0.0,0.028462998102466792
frontalpole-rh,0.08268156424581005,0.623463687150838,0.0,0.01564245810055866,0.09944134078212291,0.01005586592178771,0.0,0.16871508379888267
isthmuscingulate-rh,0.0,0.0,0.382259767687434,0.08342133051742344,0.07497360084477296,0.21172122492080253,0.24762407602956704,0.0
parahippocampal-lh,0.0,0.011374407582938388,0.15734597156398103,0.5497630331753555,0.12322274881516587,0.08151658767772511,0.04265402843601896,0.034123222748815164
parahippocampal-rh,0.014545454545454545,0.06036363636363636,0.10036363636363636,0.09381818181818181,0.5025454545454545,0.09672727272727273,0.06109090909090909,0.07054545454545455
pericalcarine-lh,0.004697592483852026,0.004110393423370522,0.23429242513211979,0.04580152671755725,0.07927187316500293,0.3623018203170875,0.26247798003523193,0.007046388725778039
pericalcarine-rh,0.0,0.0,0.2807017543859649,0.02280701754385965,0.05263157894736842,0.2596491228070175,0.38421052631578945,0.0
rostralanteriorcingulate-rh,0.015105740181268883,0.14803625377643503,0.0,0.03625377643504532,0.09566968781470292,0.010070493454179255,0.0,0.6948640483383686
