,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-rh
frontalpole-lh,0.784019975031211,0.06367041198501873,0.0,0.07865168539325842,0.049937578027465665,0.0,0.02372034956304619,0.0
frontalpole-rh,0.05575326215895611,0.5219454329774614,0.0,0.1162514827995255,0.1103202846975089,0.004744958481613286,0.08896797153024912,0.10201660735468565
insula-rh,0.0,0.0,0.6187335092348285,0.05672823218997362,0.059366754617414245,0.15303430079155672,0.07519788918205805,0.036939313984168866
isthmuscingulate-rh,0.048558421851289835,0.07283763277693475,0.03414264036418816,0.37253414264036416,0.24279210925644917,0.0,0.19044006069802732,0.038694992412746584
parahippocampal-lh,0.030448717948717948,0.07291666666666667,0.03766025641025641,0.25240384615384615,0.31169871794871795,0.01282051282051282,0.23237179487179488,0.049679487179487176
parahippocampal-rh,0.0,0.006472491909385114,0.11758360302049622,0.0,0.015102481121898598,0.5501618122977346,0.07766990291262135,0.23300970873786409
pericalcarine-lh,0.012490815576781777,0.05363703159441587,0.04335047759000735,0.17707567964731816,0.20426157237325496,0.05143277002204261,0.38501102130786186,0.07274063188831742
temporalpole-rh,0.0,0.08558139534883721,0.022325581395348838,0.04744186046511628,0.05767441860465116,0.19906976744186047,0.09488372093023256,0.4930232558139535
