,bankssts-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.8335901386748844,0.0,0.0,0.0,0.0,0.0061633281972265025,0.0,0.16024653312788906
frontalpole-rh,0.0,0.42292490118577075,0.0,0.08300395256916997,0.0,0.2536231884057971,0.24044795783926218,0.0
isthmuscingulate-rh,0.0,0.0,0.40454163162321277,0.2413793103448276,0.33389402859545836,0.0,0.0,0.020185029436501262
parahippocampal-lh,0.0,0.08177278401997504,0.1853932584269663,0.41947565543071164,0.14606741573033707,0.060549313358302125,0.08551810237203496,0.02122347066167291
parahippocampal-rh,0.0,0.0,0.3442768411712511,0.19875776397515527,0.43655723158828746,0.0,0.0,0.02040816326530612
rostralanteriorcingulate-lh,0.005115089514066497,0.24104859335038364,0.0,0.055626598465473145,0.0,0.4533248081841432,0.16112531969309463,0.08375959079283887
rostralanteriorcingulate-rh,0.0,0.2699859747545582,0.0,0.09607293127629733,0.0,0.1900420757363254,0.4067321178120617,0.03716690042075736
temporalpole-rh,0.11011011011011011,0.0,0.026026026026026026,0.03403403403403404,0.025025025025025027,0.12112112112112113,0.05105105105105105,0.6326326326326326
