,bankssts-rh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.9310710498409331,0.0,0.0,0.0,0.0,0.0,0.0,0.0689289501590668
frontalpole-rh,0.0,0.48622486969471335,0.20699925539836186,0.04690990320178704,0.10424422933730454,0.0,0.15562174236783322,0.0
fusiform-lh,0.0,0.15163254012174876,0.4975096845600443,0.0,0.27061427780852243,0.0,0.08024349750968456,0.0
insula-rh,0.0,0.061378659112370164,0.0,0.45986779981114256,0.09915014164305949,0.2559017941454202,0.0,0.12370160528800755
isthmuscingulate-rh,0.0,0.06967213114754098,0.24743852459016394,0.051741803278688527,0.47797131147540983,0.13319672131147542,0.019979508196721313,0.0
parahippocampal-rh,0.0,0.0,0.0,0.1937590711175617,0.19158200290275762,0.5471698113207547,0.0,0.06748911465892599
rostralanteriorcingulate-rh,0.0,0.22257720979765708,0.15654952076677317,0.0,0.043663471778487756,0.0,0.577209797657082,0.0
temporalpole-rh,0.047017543859649125,0.0,0.0,0.09192982456140351,0.0007017543859649122,0.06666666666666667,0.0,0.7936842105263158
