,fusiform-lh,fusiform-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
fusiform-lh,0.29924745462594066,0.054006197432492256,0.08277999114652501,0.12350597609561753,0.09783089862771138,0.23550243470562196,0.07171314741035857,0.035413899955732624
fusiform-rh,0.046674445740956826,0.2761571373006612,0.12874367950213925,0.12524309607156747,0.13224426293271102,0.049397121742512644,0.17425126409957215,0.06728899260987943
insula-rh,0.061502659574468085,0.11136968085106383,0.24335106382978725,0.1389627659574468,0.17719414893617022,0.046210106382978726,0.16622340425531915,0.05518617021276596
isthmuscingulate-rh,0.08886750080205326,0.1039461020211742,0.1341033044594161,0.22970805261469363,0.19602181584857234,0.07282643567532884,0.11806223933269169,0.05646454924606994
lateralorbitofrontal-rh,0.06484741784037559,0.10152582159624413,0.15669014084507044,0.18045774647887325,0.29958920187793425,0.043133802816901406,0.11032863849765258,0.04342723004694836
parahippocampal-lh,0.2185430463576159,0.05339403973509934,0.05753311258278146,0.09312913907284769,0.06001655629139073,0.423841059602649,0.05753311258278146,0.036009933774834434
parahippocampal-rh,0.05383580080753701,0.15141318977119786,0.16621803499327054,0.12314939434724091,0.12516823687752354,0.04676985195154778,0.23788694481830416,0.0955585464333782
transversetemporal-rh,0.03735632183908046,0.08189655172413793,0.07662835249042145,0.08333333333333333,0.06992337164750957,0.040708812260536395,0.1331417624521073,0.47701149425287354
